Team 1,Team2,Kaggle ID 1,Region 1,Seed 1,Adj Offensive Efficiency 1,Adj Defensive Efficiency 1,Points Allowed Per Game 1,Turnovers Per Game 1,Wins Last 10 Games 1,Kaggle ID 2,Region 2,Seed 2,Adj Offensive Efficiency 2,Adj Defensive Efficiency 2,Points Allowed Per Game 2,Turnovers Per Game 2,Wins Last 10 Games 2
Baylor,Iowa,1124,West,9,113.5,98.2,67.2,13.3,4,1234,South,10,117.2,101.2,73.6,12.3,4
Baylor,Iowa State,1124,West,9,113.5,98.2,67.2,13.3,4,1235,Midwest,6,119,97.1,68.3,11.0,5
Baylor,Kansas,1124,West,9,113.5,98.2,67.2,13.3,4,1242,Midwest,4,112.7,92,70.1,13.4,7
Baylor,Kansas State,1124,West,9,113.5,98.2,67.2,13.3,4,1243,South,4,108,87.7,59.2,11.5,7
Baylor,Kentucky,1124,West,9,113.5,98.2,67.2,13.3,4,1246,Midwest,2,118.2,90.8,65.4,12.7,7
Baylor,LSU,1124,West,9,113.5,98.2,67.2,13.3,4,1261,East,3,118.5,97.5,73,13.2,8
Baylor,Liberty,1124,West,9,113.5,98.2,67.2,13.3,4,1251,East,12,110.6,99.7,62.3,11.0,9
Baylor,Louisville,1124,West,9,113.5,98.2,67.2,13.3,4,1257,East,7,113.4,92.4,67.8,12.4,3
Baylor,Marquette,1124,West,9,113.5,98.2,67.2,13.3,4,1266,West,5,114.2,95.7,69.1,14.0,5
Baylor,Maryland,1124,West,9,113.5,98.2,67.2,13.3,4,1268,East,6,113.8,93.8,65.1,13.3,5
Baylor,Michigan,1124,West,9,113.5,98.2,67.2,13.3,4,1276,West,2,115.5,86.1,58.6,9.0,6
Baylor,Michigan State,1124,West,9,113.5,98.2,67.2,13.3,4,1277,East,2,121.7,90.4,65.5,13.0,9
Baylor,Minnesota,1124,West,9,113.5,98.2,67.2,13.3,4,1278,East,10,110.7,96.2,69.2,12.3,5
Baylor,Miss State,1124,West,9,113.5,98.2,67.2,13.3,4,1280,East,5,117.4,96.7,70.1,12,7
Baylor,Montana,1124,West,9,113.5,98.2,67.2,13.3,4,1285,West,15,107.4,103.8,69.2,12.2,8
Baylor,Murray State,1124,West,9,113.5,98.2,67.2,13.3,4,1293,West,12,112,98.7,68.4,12.1,10
Baylor,N. Kentucky,1124,West,9,113.5,98.2,67.2,13.3,4,1297,West,14,109.2,102.7,70,12.5,8
Baylor,N. Mexico State,1124,West,9,113.5,98.2,67.2,13.3,4,1308,Midwest,12,112.6,99,64.8,11.9,10
Baylor,NC Central,1124,West,9,113.5,98.2,67.2,13.3,4,1300,East,16,96.6,108.5,67.9,15.5,8
Baylor,Nevada,1124,West,9,113.5,98.2,67.2,13.3,4,1305,West,7,114,95.1,66.7,10.2,7
Baylor,North Carolina,1124,West,9,113.5,98.2,67.2,13.3,4,1314,Midwest,1,119.9,90.7,72.9,13.4,8
Baylor,North Dakota State,1124,West,9,113.5,98.2,67.2,13.3,4,1295,East,16,106.6,109.8,73.7,10.6,7
Baylor,Northeastern,1124,West,9,113.5,98.2,67.2,13.3,4,1318,Midwest,13,111.5,102.7,70.3,11.2,9
Baylor,Ohio State,1124,West,9,113.5,98.2,67.2,13.3,4,1326,Midwest,11,109.3,94.2,66.2,12.4,3
Baylor,Oklahoma,1124,West,9,113.5,98.2,67.2,13.3,4,1328,South,9,109.4,93.9,68.2,12.2,4
Baylor,Old Dominion,1124,West,9,113.5,98.2,67.2,13.3,4,1330,South,14,101.9,96.4,60.8,11.8,8
Baylor,Ole Miss,1124,West,9,113.5,98.2,67.2,13.3,4,1279,South,8,112.8,97.7,70.4,12.8,5
Baylor,Oregon,1124,West,9,113.5,98.2,67.2,13.3,4,1332,South,12,107.7,92.5,62.9,11.9,8
Baylor,Prairie View,1124,West,9,113.5,98.2,67.2,13.3,4,1341,West,16,101.5,105.8,72.7,12.8,10
Baylor,Purdue,1124,West,9,113.5,98.2,67.2,13.3,4,1345,South,3,121.1,95,66.8,10.7,7
Baylor,Saint Louis,1124,West,9,113.5,98.2,67.2,13.3,4,1387,East,13,102.6,96.3,63.7,13.3,7
Baylor,Saint Mary's,1124,West,9,113.5,98.2,67.2,13.3,4,1388,South,11,114.6,96.9,64.4,10.6,8
Baylor,Seton Hall,1124,West,9,113.5,98.2,67.2,13.3,4,1371,Midwest,10,109.3,96.4,71.5,12.8,6
Baylor,St. Johns,1124,West,9,113.5,98.2,67.2,13.3,4,1385,West,11,109.7,100.9,74.8,10.4,4
Baylor,Syracuse,1124,West,9,113.5,98.2,67.2,13.3,4,1393,West,8,110.2,93.9,65.7,12.3,4
Baylor,Temple,1124,West,9,113.5,98.2,67.2,13.3,4,1396,East,11,108.9,99.5,71.2,11.0,7
Baylor,Tennessee,1124,West,9,113.5,98.2,67.2,13.3,4,1397,South,2,122.5,95.5,69.5,11.2,6
Baylor,Texas Tech,1124,West,9,113.5,98.2,67.2,13.3,4,1403,West,3,112.7,85.9,59.3,12.3,9
Baylor,UC Irvine,1124,West,9,113.5,98.2,67.2,13.3,4,1414,South,13,106.6,97.1,63.6,12.0,10
Baylor,UCF,1124,West,9,113.5,98.2,67.2,13.3,4,1416,East,9,110.3,95.7,64.3,11.8,7
Baylor,Utah State,1124,West,9,113.5,98.2,67.2,13.3,4,1429,Midwest,8,113,96.3,67.1,12.4,10
Baylor,VCU,1124,West,9,113.5,98.2,67.2,13.3,4,1433,East,8,104.3,88.6,61.6,13.9,9
Baylor,Va Tech,1124,West,9,113.5,98.2,67.2,13.3,4,1439,East,4,118.4,94,62.1,11.5,6
Baylor,Vermont,1124,West,9,113.5,98.2,67.2,13.3,4,1436,West,13,107.9,99.2,62.8,10.9,9
Baylor,Villanova,1124,West,9,113.5,98.2,67.2,13.3,4,1437,South,6,117,98.2,67.1,11.1,6
Baylor,Virginia,1124,West,9,113.5,98.2,67.2,13.3,4,1438,South,1,123.6,87.9,55.1,9.1,9
Baylor,Washington,1124,West,9,113.5,98.2,67.2,13.3,4,1449,Midwest,9,107,93.6,64.4,13.5,7
Baylor,Wisconsin,1124,West,9,113.5,98.2,67.2,13.3,4,1458,South,5,110.8,87.1,61.4,9.5,6
Baylor,Wofford,1124,West,9,113.5,98.2,67.2,13.3,4,1459,Midwest,7,118.4,97.6,67.5,11.0,10
Baylor,Yale,1124,West,9,113.5,98.2,67.2,13.3,4,1463,East,14,111.7,103.1,73.7,13.6,7
Belmont,Bradley,1125,East,11,114.8,101.8,74.7,11.6,9,1133,East,15,100.9,101.2,65.2,12.7,8
Belmont,Buffalo,1125,East,11,114.8,101.8,74.7,11.6,9,1138,West,6,114.9,94.6,71,12.1,10
Belmont,Cincinnati,1125,East,11,114.8,101.8,74.7,11.6,9,1153,South,7,111.6,94.5,62.2,10.7,8
Belmont,Colgate,1125,East,11,114.8,101.8,74.7,11.6,9,1159,South,15,110,105.8,70.1,13.0,10
Belmont,Duke,1125,East,11,114.8,101.8,74.7,11.6,9,1181,East,1,120.1,88.1,67.6,13.0,7
Belmont,Fairleigh Dickinson,1125,East,11,114.8,101.8,74.7,11.6,9,1192,West,16,106.2,110.4,72.5,13.5,9
Belmont,Florida ,1125,East,11,114.8,101.8,74.7,11.6,9,1196,West,10,110.2,91.9,63.6,11.6,6
Belmont,Florida State,1125,East,11,114.8,101.8,74.7,11.6,9,1199,West,4,113,90.4,67.1,13.5,8
Belmont,Gardner-Webb,1125,East,11,114.8,101.8,74.7,11.6,9,1205,South,16,107.5,108.2,73.4,11.5,8
Belmont,Georgia State,1125,East,11,114.8,101.8,74.7,11.6,9,1209,Midwest,14,107.9,102.3,73.1,11.6,8
Belmont,Gonzaga,1125,East,11,114.8,101.8,74.7,11.6,9,1211,West,1,125.1,92.3,65.1,10.4,9
Belmont,Houston,1125,East,11,114.8,101.8,74.7,11.6,9,1222,Midwest,3,114.1,91.7,61.2,11.6,8
Belmont,Iona,1125,East,11,114.8,101.8,74.7,11.6,9,1233,Midwest,16,106.5,109.6,75.6,12.4,10
Belmont,Iowa,1125,East,11,114.8,101.8,74.7,11.6,9,1234,South,10,117.2,101.2,73.6,12.3,4
Belmont,Iowa State,1125,East,11,114.8,101.8,74.7,11.6,9,1235,Midwest,6,119,97.1,68.3,11.0,5
Belmont,Kansas,1125,East,11,114.8,101.8,74.7,11.6,9,1242,Midwest,4,112.7,92,70.1,13.4,7
Belmont,Kansas State,1125,East,11,114.8,101.8,74.7,11.6,9,1243,South,4,108,87.7,59.2,11.5,7
Belmont,Kentucky,1125,East,11,114.8,101.8,74.7,11.6,9,1246,Midwest,2,118.2,90.8,65.4,12.7,7
Belmont,LSU,1125,East,11,114.8,101.8,74.7,11.6,9,1261,East,3,118.5,97.5,73,13.2,8
Belmont,Liberty,1125,East,11,114.8,101.8,74.7,11.6,9,1251,East,12,110.6,99.7,62.3,11.0,9
Belmont,Louisville,1125,East,11,114.8,101.8,74.7,11.6,9,1257,East,7,113.4,92.4,67.8,12.4,3
Belmont,Marquette,1125,East,11,114.8,101.8,74.7,11.6,9,1266,West,5,114.2,95.7,69.1,14.0,5
Belmont,Maryland,1125,East,11,114.8,101.8,74.7,11.6,9,1268,East,6,113.8,93.8,65.1,13.3,5
Belmont,Michigan,1125,East,11,114.8,101.8,74.7,11.6,9,1276,West,2,115.5,86.1,58.6,9.0,6
Belmont,Michigan State,1125,East,11,114.8,101.8,74.7,11.6,9,1277,East,2,121.7,90.4,65.5,13.0,9
Belmont,Minnesota,1125,East,11,114.8,101.8,74.7,11.6,9,1278,East,10,110.7,96.2,69.2,12.3,5
Belmont,Miss State,1125,East,11,114.8,101.8,74.7,11.6,9,1280,East,5,117.4,96.7,70.1,12,7
Belmont,Montana,1125,East,11,114.8,101.8,74.7,11.6,9,1285,West,15,107.4,103.8,69.2,12.2,8
Belmont,Murray State,1125,East,11,114.8,101.8,74.7,11.6,9,1293,West,12,112,98.7,68.4,12.1,10
Belmont,N. Kentucky,1125,East,11,114.8,101.8,74.7,11.6,9,1297,West,14,109.2,102.7,70,12.5,8
Belmont,N. Mexico State,1125,East,11,114.8,101.8,74.7,11.6,9,1308,Midwest,12,112.6,99,64.8,11.9,10
Belmont,NC Central,1125,East,11,114.8,101.8,74.7,11.6,9,1300,East,16,96.6,108.5,67.9,15.5,8
Belmont,Nevada,1125,East,11,114.8,101.8,74.7,11.6,9,1305,West,7,114,95.1,66.7,10.2,7
Belmont,North Carolina,1125,East,11,114.8,101.8,74.7,11.6,9,1314,Midwest,1,119.9,90.7,72.9,13.4,8
Belmont,North Dakota State,1125,East,11,114.8,101.8,74.7,11.6,9,1295,East,16,106.6,109.8,73.7,10.6,7
Belmont,Northeastern,1125,East,11,114.8,101.8,74.7,11.6,9,1318,Midwest,13,111.5,102.7,70.3,11.2,9
Belmont,Ohio State,1125,East,11,114.8,101.8,74.7,11.6,9,1326,Midwest,11,109.3,94.2,66.2,12.4,3
Belmont,Oklahoma,1125,East,11,114.8,101.8,74.7,11.6,9,1328,South,9,109.4,93.9,68.2,12.2,4
Belmont,Old Dominion,1125,East,11,114.8,101.8,74.7,11.6,9,1330,South,14,101.9,96.4,60.8,11.8,8
Belmont,Ole Miss,1125,East,11,114.8,101.8,74.7,11.6,9,1279,South,8,112.8,97.7,70.4,12.8,5
Belmont,Oregon,1125,East,11,114.8,101.8,74.7,11.6,9,1332,South,12,107.7,92.5,62.9,11.9,8
Belmont,Prairie View,1125,East,11,114.8,101.8,74.7,11.6,9,1341,West,16,101.5,105.8,72.7,12.8,10
Belmont,Purdue,1125,East,11,114.8,101.8,74.7,11.6,9,1345,South,3,121.1,95,66.8,10.7,7
Belmont,Saint Louis,1125,East,11,114.8,101.8,74.7,11.6,9,1387,East,13,102.6,96.3,63.7,13.3,7
Belmont,Saint Mary's,1125,East,11,114.8,101.8,74.7,11.6,9,1388,South,11,114.6,96.9,64.4,10.6,8
Belmont,Seton Hall,1125,East,11,114.8,101.8,74.7,11.6,9,1371,Midwest,10,109.3,96.4,71.5,12.8,6
Belmont,St. Johns,1125,East,11,114.8,101.8,74.7,11.6,9,1385,West,11,109.7,100.9,74.8,10.4,4
Belmont,Syracuse,1125,East,11,114.8,101.8,74.7,11.6,9,1393,West,8,110.2,93.9,65.7,12.3,4
Belmont,Temple,1125,East,11,114.8,101.8,74.7,11.6,9,1396,East,11,108.9,99.5,71.2,11.0,7
Belmont,Tennessee,1125,East,11,114.8,101.8,74.7,11.6,9,1397,South,2,122.5,95.5,69.5,11.2,6
Belmont,Texas Tech,1125,East,11,114.8,101.8,74.7,11.6,9,1403,West,3,112.7,85.9,59.3,12.3,9
Belmont,UC Irvine,1125,East,11,114.8,101.8,74.7,11.6,9,1414,South,13,106.6,97.1,63.6,12.0,10
Belmont,UCF,1125,East,11,114.8,101.8,74.7,11.6,9,1416,East,9,110.3,95.7,64.3,11.8,7
Belmont,Utah State,1125,East,11,114.8,101.8,74.7,11.6,9,1429,Midwest,8,113,96.3,67.1,12.4,10
Belmont,VCU,1125,East,11,114.8,101.8,74.7,11.6,9,1433,East,8,104.3,88.6,61.6,13.9,9
Belmont,Va Tech,1125,East,11,114.8,101.8,74.7,11.6,9,1439,East,4,118.4,94,62.1,11.5,6
Belmont,Vermont,1125,East,11,114.8,101.8,74.7,11.6,9,1436,West,13,107.9,99.2,62.8,10.9,9
Belmont,Villanova,1125,East,11,114.8,101.8,74.7,11.6,9,1437,South,6,117,98.2,67.1,11.1,6
Belmont,Virginia,1125,East,11,114.8,101.8,74.7,11.6,9,1438,South,1,123.6,87.9,55.1,9.1,9
Belmont,Washington,1125,East,11,114.8,101.8,74.7,11.6,9,1449,Midwest,9,107,93.6,64.4,13.5,7
Belmont,Wisconsin,1125,East,11,114.8,101.8,74.7,11.6,9,1458,South,5,110.8,87.1,61.4,9.5,6
Belmont,Wofford,1125,East,11,114.8,101.8,74.7,11.6,9,1459,Midwest,7,118.4,97.6,67.5,11.0,10
Belmont,Yale,1125,East,11,114.8,101.8,74.7,11.6,9,1463,East,14,111.7,103.1,73.7,13.6,7
Bradley,Buffalo,1133,East,15,100.9,101.2,65.2,12.7,8,1138,West,6,114.9,94.6,71,12.1,10
Bradley,Cincinnati,1133,East,15,100.9,101.2,65.2,12.7,8,1153,South,7,111.6,94.5,62.2,10.7,8
Bradley,Colgate,1133,East,15,100.9,101.2,65.2,12.7,8,1159,South,15,110,105.8,70.1,13.0,10
Bradley,Duke,1133,East,15,100.9,101.2,65.2,12.7,8,1181,East,1,120.1,88.1,67.6,13.0,7
Bradley,Fairleigh Dickinson,1133,East,15,100.9,101.2,65.2,12.7,8,1192,West,16,106.2,110.4,72.5,13.5,9
Bradley,Florida ,1133,East,15,100.9,101.2,65.2,12.7,8,1196,West,10,110.2,91.9,63.6,11.6,6
Bradley,Florida State,1133,East,15,100.9,101.2,65.2,12.7,8,1199,West,4,113,90.4,67.1,13.5,8
Bradley,Gardner-Webb,1133,East,15,100.9,101.2,65.2,12.7,8,1205,South,16,107.5,108.2,73.4,11.5,8
Bradley,Georgia State,1133,East,15,100.9,101.2,65.2,12.7,8,1209,Midwest,14,107.9,102.3,73.1,11.6,8
Bradley,Gonzaga,1133,East,15,100.9,101.2,65.2,12.7,8,1211,West,1,125.1,92.3,65.1,10.4,9
Bradley,Houston,1133,East,15,100.9,101.2,65.2,12.7,8,1222,Midwest,3,114.1,91.7,61.2,11.6,8
Bradley,Iona,1133,East,15,100.9,101.2,65.2,12.7,8,1233,Midwest,16,106.5,109.6,75.6,12.4,10
Bradley,Iowa,1133,East,15,100.9,101.2,65.2,12.7,8,1234,South,10,117.2,101.2,73.6,12.3,4
Bradley,Iowa State,1133,East,15,100.9,101.2,65.2,12.7,8,1235,Midwest,6,119,97.1,68.3,11.0,5
Bradley,Kansas,1133,East,15,100.9,101.2,65.2,12.7,8,1242,Midwest,4,112.7,92,70.1,13.4,7
Bradley,Kansas State,1133,East,15,100.9,101.2,65.2,12.7,8,1243,South,4,108,87.7,59.2,11.5,7
Bradley,Kentucky,1133,East,15,100.9,101.2,65.2,12.7,8,1246,Midwest,2,118.2,90.8,65.4,12.7,7
Bradley,LSU,1133,East,15,100.9,101.2,65.2,12.7,8,1261,East,3,118.5,97.5,73,13.2,8
Bradley,Liberty,1133,East,15,100.9,101.2,65.2,12.7,8,1251,East,12,110.6,99.7,62.3,11.0,9
Bradley,Louisville,1133,East,15,100.9,101.2,65.2,12.7,8,1257,East,7,113.4,92.4,67.8,12.4,3
Bradley,Marquette,1133,East,15,100.9,101.2,65.2,12.7,8,1266,West,5,114.2,95.7,69.1,14.0,5
Bradley,Maryland,1133,East,15,100.9,101.2,65.2,12.7,8,1268,East,6,113.8,93.8,65.1,13.3,5
Bradley,Michigan,1133,East,15,100.9,101.2,65.2,12.7,8,1276,West,2,115.5,86.1,58.6,9.0,6
Bradley,Michigan State,1133,East,15,100.9,101.2,65.2,12.7,8,1277,East,2,121.7,90.4,65.5,13.0,9
Bradley,Minnesota,1133,East,15,100.9,101.2,65.2,12.7,8,1278,East,10,110.7,96.2,69.2,12.3,5
Bradley,Miss State,1133,East,15,100.9,101.2,65.2,12.7,8,1280,East,5,117.4,96.7,70.1,12,7
Bradley,Montana,1133,East,15,100.9,101.2,65.2,12.7,8,1285,West,15,107.4,103.8,69.2,12.2,8
Bradley,Murray State,1133,East,15,100.9,101.2,65.2,12.7,8,1293,West,12,112,98.7,68.4,12.1,10
Bradley,N. Kentucky,1133,East,15,100.9,101.2,65.2,12.7,8,1297,West,14,109.2,102.7,70,12.5,8
Bradley,N. Mexico State,1133,East,15,100.9,101.2,65.2,12.7,8,1308,Midwest,12,112.6,99,64.8,11.9,10
Bradley,NC Central,1133,East,15,100.9,101.2,65.2,12.7,8,1300,East,16,96.6,108.5,67.9,15.5,8
Bradley,Nevada,1133,East,15,100.9,101.2,65.2,12.7,8,1305,West,7,114,95.1,66.7,10.2,7
Bradley,North Carolina,1133,East,15,100.9,101.2,65.2,12.7,8,1314,Midwest,1,119.9,90.7,72.9,13.4,8
Bradley,North Dakota State,1133,East,15,100.9,101.2,65.2,12.7,8,1295,East,16,106.6,109.8,73.7,10.6,7
Bradley,Northeastern,1133,East,15,100.9,101.2,65.2,12.7,8,1318,Midwest,13,111.5,102.7,70.3,11.2,9
Bradley,Ohio State,1133,East,15,100.9,101.2,65.2,12.7,8,1326,Midwest,11,109.3,94.2,66.2,12.4,3
Bradley,Oklahoma,1133,East,15,100.9,101.2,65.2,12.7,8,1328,South,9,109.4,93.9,68.2,12.2,4
Bradley,Old Dominion,1133,East,15,100.9,101.2,65.2,12.7,8,1330,South,14,101.9,96.4,60.8,11.8,8
Bradley,Ole Miss,1133,East,15,100.9,101.2,65.2,12.7,8,1279,South,8,112.8,97.7,70.4,12.8,5
Bradley,Oregon,1133,East,15,100.9,101.2,65.2,12.7,8,1332,South,12,107.7,92.5,62.9,11.9,8
Bradley,Prairie View,1133,East,15,100.9,101.2,65.2,12.7,8,1341,West,16,101.5,105.8,72.7,12.8,10
Bradley,Purdue,1133,East,15,100.9,101.2,65.2,12.7,8,1345,South,3,121.1,95,66.8,10.7,7
Bradley,Saint Louis,1133,East,15,100.9,101.2,65.2,12.7,8,1387,East,13,102.6,96.3,63.7,13.3,7
Bradley,Saint Mary's,1133,East,15,100.9,101.2,65.2,12.7,8,1388,South,11,114.6,96.9,64.4,10.6,8
Bradley,Seton Hall,1133,East,15,100.9,101.2,65.2,12.7,8,1371,Midwest,10,109.3,96.4,71.5,12.8,6
Bradley,St. Johns,1133,East,15,100.9,101.2,65.2,12.7,8,1385,West,11,109.7,100.9,74.8,10.4,4
Bradley,Syracuse,1133,East,15,100.9,101.2,65.2,12.7,8,1393,West,8,110.2,93.9,65.7,12.3,4
Bradley,Temple,1133,East,15,100.9,101.2,65.2,12.7,8,1396,East,11,108.9,99.5,71.2,11.0,7
Bradley,Tennessee,1133,East,15,100.9,101.2,65.2,12.7,8,1397,South,2,122.5,95.5,69.5,11.2,6
Bradley,Texas Tech,1133,East,15,100.9,101.2,65.2,12.7,8,1403,West,3,112.7,85.9,59.3,12.3,9
Bradley,UC Irvine,1133,East,15,100.9,101.2,65.2,12.7,8,1414,South,13,106.6,97.1,63.6,12.0,10
Bradley,UCF,1133,East,15,100.9,101.2,65.2,12.7,8,1416,East,9,110.3,95.7,64.3,11.8,7
Bradley,Utah State,1133,East,15,100.9,101.2,65.2,12.7,8,1429,Midwest,8,113,96.3,67.1,12.4,10
Bradley,VCU,1133,East,15,100.9,101.2,65.2,12.7,8,1433,East,8,104.3,88.6,61.6,13.9,9
Bradley,Va Tech,1133,East,15,100.9,101.2,65.2,12.7,8,1439,East,4,118.4,94,62.1,11.5,6
Bradley,Vermont,1133,East,15,100.9,101.2,65.2,12.7,8,1436,West,13,107.9,99.2,62.8,10.9,9
Bradley,Villanova,1133,East,15,100.9,101.2,65.2,12.7,8,1437,South,6,117,98.2,67.1,11.1,6
Bradley,Virginia,1133,East,15,100.9,101.2,65.2,12.7,8,1438,South,1,123.6,87.9,55.1,9.1,9
Bradley,Washington,1133,East,15,100.9,101.2,65.2,12.7,8,1449,Midwest,9,107,93.6,64.4,13.5,7
Bradley,Wisconsin,1133,East,15,100.9,101.2,65.2,12.7,8,1458,South,5,110.8,87.1,61.4,9.5,6
Bradley,Wofford,1133,East,15,100.9,101.2,65.2,12.7,8,1459,Midwest,7,118.4,97.6,67.5,11.0,10
Bradley,Yale,1133,East,15,100.9,101.2,65.2,12.7,8,1463,East,14,111.7,103.1,73.7,13.6,7
Buffalo,Cincinnati,1138,West,6,114.9,94.6,71,12.1,10,1153,South,7,111.6,94.5,62.2,10.7,8
Buffalo,Colgate,1138,West,6,114.9,94.6,71,12.1,10,1159,South,15,110,105.8,70.1,13.0,10
Buffalo,Duke,1138,West,6,114.9,94.6,71,12.1,10,1181,East,1,120.1,88.1,67.6,13.0,7
Buffalo,Fairleigh Dickinson,1138,West,6,114.9,94.6,71,12.1,10,1192,West,16,106.2,110.4,72.5,13.5,9
Buffalo,Florida ,1138,West,6,114.9,94.6,71,12.1,10,1196,West,10,110.2,91.9,63.6,11.6,6
Buffalo,Florida State,1138,West,6,114.9,94.6,71,12.1,10,1199,West,4,113,90.4,67.1,13.5,8
Buffalo,Gardner-Webb,1138,West,6,114.9,94.6,71,12.1,10,1205,South,16,107.5,108.2,73.4,11.5,8
Buffalo,Georgia State,1138,West,6,114.9,94.6,71,12.1,10,1209,Midwest,14,107.9,102.3,73.1,11.6,8
Buffalo,Gonzaga,1138,West,6,114.9,94.6,71,12.1,10,1211,West,1,125.1,92.3,65.1,10.4,9
Buffalo,Houston,1138,West,6,114.9,94.6,71,12.1,10,1222,Midwest,3,114.1,91.7,61.2,11.6,8
Buffalo,Iona,1138,West,6,114.9,94.6,71,12.1,10,1233,Midwest,16,106.5,109.6,75.6,12.4,10
Buffalo,Iowa,1138,West,6,114.9,94.6,71,12.1,10,1234,South,10,117.2,101.2,73.6,12.3,4
Buffalo,Iowa State,1138,West,6,114.9,94.6,71,12.1,10,1235,Midwest,6,119,97.1,68.3,11.0,5
Buffalo,Kansas,1138,West,6,114.9,94.6,71,12.1,10,1242,Midwest,4,112.7,92,70.1,13.4,7
Buffalo,Kansas State,1138,West,6,114.9,94.6,71,12.1,10,1243,South,4,108,87.7,59.2,11.5,7
Buffalo,Kentucky,1138,West,6,114.9,94.6,71,12.1,10,1246,Midwest,2,118.2,90.8,65.4,12.7,7
Buffalo,LSU,1138,West,6,114.9,94.6,71,12.1,10,1261,East,3,118.5,97.5,73,13.2,8
Buffalo,Liberty,1138,West,6,114.9,94.6,71,12.1,10,1251,East,12,110.6,99.7,62.3,11.0,9
Buffalo,Louisville,1138,West,6,114.9,94.6,71,12.1,10,1257,East,7,113.4,92.4,67.8,12.4,3
Buffalo,Marquette,1138,West,6,114.9,94.6,71,12.1,10,1266,West,5,114.2,95.7,69.1,14.0,5
Buffalo,Maryland,1138,West,6,114.9,94.6,71,12.1,10,1268,East,6,113.8,93.8,65.1,13.3,5
Buffalo,Michigan,1138,West,6,114.9,94.6,71,12.1,10,1276,West,2,115.5,86.1,58.6,9.0,6
Buffalo,Michigan State,1138,West,6,114.9,94.6,71,12.1,10,1277,East,2,121.7,90.4,65.5,13.0,9
Buffalo,Minnesota,1138,West,6,114.9,94.6,71,12.1,10,1278,East,10,110.7,96.2,69.2,12.3,5
Buffalo,Miss State,1138,West,6,114.9,94.6,71,12.1,10,1280,East,5,117.4,96.7,70.1,12,7
Buffalo,Montana,1138,West,6,114.9,94.6,71,12.1,10,1285,West,15,107.4,103.8,69.2,12.2,8
Buffalo,Murray State,1138,West,6,114.9,94.6,71,12.1,10,1293,West,12,112,98.7,68.4,12.1,10
Buffalo,N. Kentucky,1138,West,6,114.9,94.6,71,12.1,10,1297,West,14,109.2,102.7,70,12.5,8
Buffalo,N. Mexico State,1138,West,6,114.9,94.6,71,12.1,10,1308,Midwest,12,112.6,99,64.8,11.9,10
Buffalo,NC Central,1138,West,6,114.9,94.6,71,12.1,10,1300,East,16,96.6,108.5,67.9,15.5,8
Buffalo,Nevada,1138,West,6,114.9,94.6,71,12.1,10,1305,West,7,114,95.1,66.7,10.2,7
Buffalo,North Carolina,1138,West,6,114.9,94.6,71,12.1,10,1314,Midwest,1,119.9,90.7,72.9,13.4,8
Buffalo,North Dakota State,1138,West,6,114.9,94.6,71,12.1,10,1295,East,16,106.6,109.8,73.7,10.6,7
Buffalo,Northeastern,1138,West,6,114.9,94.6,71,12.1,10,1318,Midwest,13,111.5,102.7,70.3,11.2,9
Buffalo,Ohio State,1138,West,6,114.9,94.6,71,12.1,10,1326,Midwest,11,109.3,94.2,66.2,12.4,3
Buffalo,Oklahoma,1138,West,6,114.9,94.6,71,12.1,10,1328,South,9,109.4,93.9,68.2,12.2,4
Buffalo,Old Dominion,1138,West,6,114.9,94.6,71,12.1,10,1330,South,14,101.9,96.4,60.8,11.8,8
Buffalo,Ole Miss,1138,West,6,114.9,94.6,71,12.1,10,1279,South,8,112.8,97.7,70.4,12.8,5
Buffalo,Oregon,1138,West,6,114.9,94.6,71,12.1,10,1332,South,12,107.7,92.5,62.9,11.9,8
Buffalo,Prairie View,1138,West,6,114.9,94.6,71,12.1,10,1341,West,16,101.5,105.8,72.7,12.8,10
Buffalo,Purdue,1138,West,6,114.9,94.6,71,12.1,10,1345,South,3,121.1,95,66.8,10.7,7
Buffalo,Saint Louis,1138,West,6,114.9,94.6,71,12.1,10,1387,East,13,102.6,96.3,63.7,13.3,7
Buffalo,Saint Mary's,1138,West,6,114.9,94.6,71,12.1,10,1388,South,11,114.6,96.9,64.4,10.6,8
Buffalo,Seton Hall,1138,West,6,114.9,94.6,71,12.1,10,1371,Midwest,10,109.3,96.4,71.5,12.8,6
Buffalo,St. Johns,1138,West,6,114.9,94.6,71,12.1,10,1385,West,11,109.7,100.9,74.8,10.4,4
Buffalo,Syracuse,1138,West,6,114.9,94.6,71,12.1,10,1393,West,8,110.2,93.9,65.7,12.3,4
Buffalo,Temple,1138,West,6,114.9,94.6,71,12.1,10,1396,East,11,108.9,99.5,71.2,11.0,7
Buffalo,Tennessee,1138,West,6,114.9,94.6,71,12.1,10,1397,South,2,122.5,95.5,69.5,11.2,6
Buffalo,Texas Tech,1138,West,6,114.9,94.6,71,12.1,10,1403,West,3,112.7,85.9,59.3,12.3,9
Buffalo,UC Irvine,1138,West,6,114.9,94.6,71,12.1,10,1414,South,13,106.6,97.1,63.6,12.0,10
Buffalo,UCF,1138,West,6,114.9,94.6,71,12.1,10,1416,East,9,110.3,95.7,64.3,11.8,7
Buffalo,Utah State,1138,West,6,114.9,94.6,71,12.1,10,1429,Midwest,8,113,96.3,67.1,12.4,10
